Semester,AcademicCareer,College,Department,CourseSubject,CourseCode,CourseID,ClassSection,CourseDescription,CourseLongDescription,ActualEnrolment,ActualWaiting,EnrolmentCapacity,FacultyName,FacilityID,FromTime,ToTime,DurationInMinutes,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2501,UGRD,CBA,Dept of Accounting,ACCT,211,ACCT211,81,Managerial Accounting,"A foundation course designed to provide a basic understanding of the theory and practice of accounting, with emphasis upon basic principles, concepts and controls in relation to internal reporting and decision making. The course introduces a business management approach to the development and use of accounting information. Major topics include: cost behavior, cost volume profit analysis profit planning and budgeting, standard costs and variance analysis, segment reporting and transfer pricing, relevant costs, capital budgeting, and the cash budget.",13,0,20,Fatemah A ALBader,N3-101A,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,301,ACCT301,82,Intermediate Accounting I,"This is the first of three in-depth financial accounting courses. In this course the theory, the conceptual framework, the development of generally accepted accounting principles (IFRS), and by solving appropriate problems the applications of IFRS are stressed. The course provides a comprehensive review of the accounting process that was initially discussed in Financial Accounting and expanded on in this course. Topics include the comprehensive income statement, the statement of cash flows with emphasis on conversion of accrual basis of income to cash basis, and the balance sheet. Other topics covered in this course include, accounting and the time value of money, cash and receivables, and valuation of inventories.",9,0,20,Wasim K AlShattarat,W4-201,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,301,ACCT301,83,Intermediate Accounting I,"This is the first of three in-depth financial accounting courses. In this course the theory, the conceptual framework, the development of generally accepted accounting principles (IFRS), and by solving appropriate problems the applications of IFRS are stressed. The course provides a comprehensive review of the accounting process that was initially discussed in Financial Accounting and expanded on in this course. Topics include the comprehensive income statement, the statement of cash flows with emphasis on conversion of accrual basis of income to cash basis, and the balance sheet. Other topics covered in this course include, accounting and the time value of money, cash and receivables, and valuation of inventories.",0,0,20,Wasim K AlShattarat,N4-004,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,303,ACCT303,82,Intermediate Accounting III,"This course is the third in a three course sequence of Intermediate Accounting. The course presents general financial theory and practice mostly related to the equity section of the balance sheet. The course provides a comprehensive review of the stockholder's equity, earning per share, measurement of enterprise income, accounting changes and error corrections, statement of cash flows, and presentation and disclosure in financial reporting.",19,0,20,Yasean Abd AlRahman Tahat,N4-104,09:30:00,10:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,310,ACCT310,81,Accounting Data Analytics,"?The study of data analytics and its applications in accounting contexts with an emphasis on data preparation, modeling, analysis and interpretation, and visualization. Students apply data analytics tools and techniques and accounting knowledge to solve accounting and business problems. A variety of accounting cases and models are included.",8,0,20,Mahmoud Daoud Nassar,N3-201A,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,409,ACCT409,82,Financial Reporting & Analysis,"This course is an introduction to analyzing financial statements.  It provides in-depth coverage of accounting analysis of financial activities and reporting. The course emphasizes the analysis and interpretation of the end result of financial reporting-financial statements. This course covers current practices in corporate financial reporting and fundamental issues relating to asset valuation and income determination. Topics covered in this course are mostly the financial statement analysis and interpretation of financial disclosures to help improve risk assessment, forecasting, and decision making.",19,0,20,Wasim K AlShattarat,N4-202,15:00:00,15:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,431,ACCT431,81,Auditing,"The course is designed to provide in great depth and detail understanding of generally accepted auditing standards and procedures followed in the examination of financial statements and operating control reviews. Topics include evaluation and analysis of internal control and control risk, nature of and procedures for gathering audit evidence, audit planning and audit program, analytical procedures, fraud auditing, audit sampling for tests of controls and substantive test of transactions, and audit sampling for tests of details of balances.",20,0,20,Mohieddin Salem Grada,N5-003,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,431,ACCT431,82,Auditing,"The course is designed to provide in great depth and detail understanding of generally accepted auditing standards and procedures followed in the examination of financial statements and operating control reviews. Topics include evaluation and analysis of internal control and control risk, nature of and procedures for gathering audit evidence, audit planning and audit program, analytical procedures, fraud auditing, audit sampling for tests of controls and substantive test of transactions, and audit sampling for tests of details of balances.",5,0,20,Mohieddin Salem Grada,W4-101,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Accounting,ACCT,495,ACCT495,81,Special Topics in Accounting,"This is an advanced course to complement and build on acquired knowledge in specific areas of accounting to be determined on need basis. Special topics include but are not limited to gas and oil accounting, hotel operations, publishers and publishing companies.",14,0,20,Wasim K AlShattarat,N3-102,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,CBA,440,CBA440,81,Practicum in Business & MIS,"This course reinforces key enterprising concepts by providing an opportunity to apply knowledge in a practical setting desgined to match launch of a new startup business. In particular, students work in teams and are mentored through Face to face and online interactive sessions on the following journey: Design Thinking and Idea Generation, Entrepreneurship and Small Business Management, Digital Marketing, and Financial in Planning. The output of Practicum is well-developed business ideas that the students pitch in front of a jury.",25,0,25,Michel George Zaitouni,N3-101A,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,CBA,440,CBA440,83,Practicum in Business & MIS,"This course reinforces key enterprising concepts by providing an opportunity to apply knowledge in a practical setting desgined to match launch of a new startup business. In particular, students work in teams and are mentored through Face to face and online interactive sessions on the following journey: Design Thinking and Idea Generation, Entrepreneurship and Small Business Management, Digital Marketing, and Financial in Planning. The output of Practicum is well-developed business ideas that the students pitch in front of a jury.",25,0,25,Michel George Zaitouni,N3-101A,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,CHEM,110,CHEM110,84,General Chemistry I,"Discover atomic structure and stoichiometry, the reactions in aqueous solutions, thermochemistry and quantum theory, the electrons configuration, chemical bonding, molecular geometry, intermolecular forces, gases, and physical properties of solutions.",2,0,20,Suchetha Sukesh Shetty,N3-101B,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,CHEM,110,CHEM110,85,General Chemistry I,"Discover atomic structure and stoichiometry, the reactions in aqueous solutions, thermochemistry and quantum theory, the electrons configuration, chemical bonding, molecular geometry, intermolecular forces, gases, and physical properties of solutions.",3,0,20,Suchetha Sukesh Shetty,N5-103,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
